#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
   131,5.922482e-03,0.000000e+00,2.567211e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.923217e+00,0.000000e+00
   132,5.967692e-03,0.000000e+00,5.996596e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.769871e-02,0.000000e+00
   133,6.012902e-03,0.000000e+00,2.284673e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.883321e+00,0.000000e+00
   134,6.058111e-03,0.000000e+00,-4.146118e+04,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-1.434220e+00,0.000000e+00
   135,6.103321e-03,0.000000e+00,-5.724637e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,8.040483e-01,0.000000e+00
   136,6.148531e-03,0.000000e+00,-1.985691e+03,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,2.118660e+00,0.000000e+00
   137,6.193741e-03,0.000000e+00,5.466925e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,9.028236e-01,0.000000e+00
   138,6.238951e-03,0.000000e+00,5.040366e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.470538e+00,0.000000e+00
   139,6.284160e-03,0.000000e+00,-1.770346e+04,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-2.179757e+00,0.000000e+00
   140,6.329370e-03,0.000000e+00,-6.252745e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.464514e-01,0.000000e+00
   141,6.374580e-03,0.000000e+00,-3.437187e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.831554e+00,0.000000e+00
   142,6.419790e-03,0.000000e+00,3.583041e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.767660e+00,0.000000e+00
   143,6.465000e-03,0.000000e+00,6.104701e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.333426e-01,0.000000e+00
